articleId,departmentNo
792259002,5882
792440001,8615
792469002,1334
792480001,1422
792490001,1640
792490002,1640
792517002,1640
792521003,1640
792521006,1640
792604001,1636
792604002,1636
792655004,3709
792695004,1344
792701001,1447
792817001,1338
792817003,1338
792817004,1338
792851001,1344
792944001,5882
793012001,1676
793025001,1515
793025004,1515
793045002,1515
793104019,5882
793108003,1338
793137007,1610
793137009,1610
793185009,4343
793185041,4343
793218005,1779
793371001,1676
793378003,1640
793385005,1610
793385007,1610
793443003,8316
793506001,7988
793506006,7988
793526001,1343
793616002,1244
793699001,1344
793704003,5882
793779001,5686
793850001,1641
793850004,1641
793852001,1722
793855002,1641
793856004,1641
793878003,1660
793878004,1660
793886001,1774
793911004,1522
793917001,1410
793949001,1338
793949002,1338
794007001,1722
794054001,1222
794116002,3611
794205003,5783
794320001,8310
794321001,8397
794321007,8397
794321011,8397
794362001,1636
794389001,1666
794389004,1666
794454001,1344
794454002,1344
794455001,1636
794468001,1344
794468003,1344
794494003,1636
794511001,3509
794538001,1626
794574001,1543
794574002,1543
794575001,3932
794575002,1643
794575003,1643
794575004,1643
794575005,1643
794575017,1643
794643001,1543
794645001,3209
794681001,3209
794760003,1322
794768010,1610
794793003,1626
794819002,1616
794819003,1616
794948001,1313
795013003,3608
795243001,5832
795243002,5832
795243003,5832
795311013,6515
795358001,1909
795417003,1919
795427001,1652
795440001,1636
795440003,1636
795440007,1636
795514001,3209
795549002,1747
795552001,1747
795675001,1643
795675003,1643
795675005,1643
795706003,1338
795780001,1660
795790001,1344
795833001,4344
795836004,5767
795836005,5767
795836006,5767
795885002,1610
795921001,9986
795975003,1610
795975004,1610
795975009,1610
795988001,4344
795991001,4344
796033002,1647
796042001,1722
796042002,1722
796053001,1722
796116002,1652
796137001,1636
796137007,1636
796156001,3527
796156003,3527
796179004,1636
796210001,1722
796210002,1722
796210008,1722
796210010,1722
796238001,3090
796239001,3090
796240001,3090
796241001,3090
796245001,3090
796314001,1909
796314003,1909
796321001,1939
796335001,3040
796370001,3040
796374001,1722
796393001,8397
796424001,1616
796479002,8718
796531003,4311
796574001,1201
796771002,5832
796771003,5832
796806001,1338
796806005,1338
796870002,1643
796894002,5686
796913002,1641
796934001,1201
797058001,1643
797065001,1212
797078010,1344
797078011,1344
797078014,1344
797079009,1344
797084005,1344
797088008,1344
797112003,1640
797119001,1510
797119003,1510
797150003,1522
797150005,1522
797394001,1636
797394002,1636
797394003,1636
797394009,1636
797451001,8316
797526003,1338
797527001,1338
797527003,1338
797529001,1338
797529003,1338
797529004,1338
797565001,1338
797565002,1338
797567001,1338
797568001,1338
797608001,2080
797623003,1641
797624003,1660
797663001,1310
797663003,1310
797680001,1244
797710001,1616
797710002,1616
797710004,1616
797835008,1773
797835009,1773
797892001,1939
797892002,1939
797942002,1510
797988002,1647
798407001,1338
798407005,1338
798407008,1338
798407009,1338
798412002,1338
798413002,1338
798416001,1338
798416002,1338
798418001,1338
798418002,1338
798426001,1338
798426002,1338
798449003,4343
798475001,1338
798579002,1772
798579003,1772
798579009,1772
798734001,1647
798744001,1322
798755001,4344
798763002,1636
798763003,1636
798779001,1636
798791001,1636
798791003,1636
798820003,1344
798820005,1344
798827001,5962
798891006,3948
798899002,3946
798952001,8310
798961001,5683
798966003,1522
799028004,7812
799042002,3529
799067001,3529
799069001,3528
799070001,1334
799190001,3090
799190002,3090
799190003,3090
799190004,3090
799200001,1909
799356001,1948
799365002,1772
799365003,1772
799365011,1772
799365013,1772
799365015,1772
799365027,1772
799379001,1919
799381004,1244
799382001,1919
799409001,4242
799409003,4242
799410001,4242
799410003,4242
799417004,4242
799421001,4242
799421004,4242
799428003,1636
799431001,1636
799444001,1344
799487002,1344
799627001,1647
799687002,4344
799708001,1774
799713003,7952
799741001,4344
799748002,4344
799754001,4344
799850001,1510
799869001,1919
799876001,1244
799997001,1343
800245001,1334
800245003,1334
800324001,1670
800373001,1652
800387001,1722
800389002,4242
800419001,5878
800421002,5878
800517001,5878
800573001,1422
800590003,1648
800691003,1676
800691007,1676
800691008,1676
800691013,1676
800691026,1676
800691031,1676
800699001,1909
800726001,1909
800790001,4344
800796002,1666
800798001,1666
800800001,1666
800800003,1666
800800004,1666
800804001,1666
800830001,1344
800988001,4242
801068002,1647
801068003,1647
801068004,1647
801068005,1647
801095002,8316
801123004,2034
801166001,5686
801179001,1652
801195001,4345
801204001,5767
801208002,1660
801240001,1773
801241001,3708
801301001,1626
801309001,1626
801309002,1626
801309010,1626
801322002,1543
801327001,1648
801336001,1626
801384001,1747
801384012,1747
801384014,1747
801431009,7656
801447001,1647
801447002,1647
801452001,4242
801470002,4242
801477001,1722
801512004,8310
801526001,1344
801554002,1640
801632001,8716
801673001,1643
801673002,1643
801673003,1643
801673004,1643
801673006,1643
801708002,5831
801765001,1717
801865001,1647
801865002,1647
801865005,1647
801895001,4222
802023001,1616
802023002,3708
802023003,1616
802023005,3708
802023006,3708
802030004,7613
802081003,1641
802087001,1422
802159001,1543
802273001,1522
802344001,1515
802433001,1543
802433003,1543
802485002,4242
802485003,4242
802490001,4242
802514004,8559
802529001,1338
802554001,1747
802559001,1422
802559002,1422
802559004,1422
802707002,3945
802723001,1747
802733001,1322
802864001,3529
802897001,1660
802897002,1660
802902001,1343
802921002,1244
802930002,1244
802974003,1344
802991001,1722
803014001,1201
803070001,1334
803080002,1660
803118001,3708
803118002,3708
803118003,3708
803137003,1641
803176001,3948
803224001,3419
803250001,1422
803315003,1648
803320002,1641
803324005,1641
803378001,1322
803468002,1336
803468005,1336
803543001,7848
803545003,2032
803569001,3946
803570002,3946
803587003,3527
803592001,1322
803596004,3946
803609002,3946
803624001,3828
803625008,3828
803647003,1422
803647006,1422
803656001,1322
803683002,7848
803685001,8310
803738002,7848
803742002,7848
803757001,1676
803757002,1676
803757004,1676
803757006,1676
803757008,1676
803757011,1676
803757012,1676
803757013,1676
803757014,1676
803772001,1676
803772002,1676
803772003,1676
803787001,3944
803787006,3944
803892002,8316
803935002,3945
803969003,1336
803985001,1338
803985002,1338
803985003,1338
803985004,1338
803986001,1338
803986002,1338
803986005,1338
803986006,1338
803986010,1338
803986011,1338
803990002,1313
803993001,1313
803993003,1313
803996003,1313
804110001,1648
804113001,1648
804113002,1648
804292001,1722
804304003,3828
804430003,5848
804610003,5831
804636001,1626
804662002,1640
804664003,1640
804685002,1640
804690002,1640
804691002,1640
804732001,3708
804733001,4343
804750002,1338
804759001,8716
804759003,8716
804759012,8716
804798001,5656
804955002,5656
804992001,8316
804992002,8316
804992009,8316
804992011,8316
804992014,8316
804992017,8316
804992018,8316
804992021,8316
804992022,8316
804992024,8316
804992034,8316
804996006,8316
805000001,8316
805000010,8316
805003001,8316
805005001,8316
805009001,3527
805011002,8316
805011016,8316
805011019,8316
805032002,1640
805275001,1212
805275002,1212
805308004,3527
805385004,8716
805388001,4091
805395001,3709
805406002,1422
805406004,1422
805439001,4343
805473001,1941
805510004,1660
805510026,1660
805510037,1660
805521001,1648
805525001,1244
805597001,1666
805683001,3945
805689001,3709
805772001,1647
805802002,5848
805917001,3828
805936001,1652
805936005,1652
805947002,1344
805986001,1652
806012001,1522
806071001,3040
806131001,1772
806131003,1772
806131004,1772
806225002,4242
806225008,4242
806241002,3709
806241007,3709
806241008,3709
806243005,1322
806248005,1647
806261002,1322
806261006,1322
806269001,1909
806269003,1909
806388001,1643
806388002,1643
806388003,1643
806388004,1643
806388005,1643
806388009,1643
806388010,1643
806388011,1643
806388012,1643
806388028,1643
806412004,1610
806451001,3608
806467001,4343
806477001,1201
806506003,1666
806528004,1717
806528005,1717
806528007,1717
806528009,1717
806529001,1717
806605001,3608
806612001,7618
806612002,7618
806631001,4343
806687001,1212
806694003,3828
806711001,3828
806773001,3529
806775001,1338
806775002,1338
806778001,8310
806783001,8396
806847002,3945
806847008,3945
806852001,1201
806916003,1322
806916004,1322
806963003,8396
806973001,1222
806986001,1717
807005003,5283
807055002,1222
807064002,1636
807079001,8310
807172001,1338
807215001,1422
807239005,3610
807241001,3610
807241015,3610
807241019,3610
807241020,3610
807241034,3610
807241039,3610
807241046,3610
807241059,3610
807241062,3610
807242018,3610
807244003,3610
807244015,3610
807244017,3610
807249002,5777
807281001,1676
807329002,1322
807379002,8316
807379008,8316
807449004,1641
807500001,1344
807615001,3509
807681002,1919
807706002,4344
807712001,4343
807792003,1948
807801002,1948
807801003,1948
807882001,1919
807922001,1313
807926004,3709
807972001,1515
808023001,3528
808028008,3528
808229002,1515
808246001,6565
808246002,6565
808246003,6565
808276001,1626
808287003,6565
808295001,1648
808509001,1636
808552005,8316
808569001,8316
808569002,8316
808573001,1649
808586001,1773
808597001,5961
808624001,3527
808628001,3527
808628002,3527
808653001,3040
808659003,3040
808663001,3040
808666002,3040
808684001,3528
808684004,3528
808685002,3528
808698004,3528
808699001,3528
808748001,1647
808748002,1647
808815001,6565
808815003,6565
808839001,1444
808840002,1444
808840004,1444
808841001,1444
808841002,1444
808841003,1444
808919001,3828
809010001,1919
809025003,1344
809068001,4313
809103001,1747
809200002,1244
809206001,1344
809223002,5656
809230001,3090
809238005,1647
809240002,1647
809357002,1640
809374001,1244
809411003,1616
809411005,1616
809466001,3080
809500002,8310
809521001,3529
809521003,3529
809525001,3529
809549001,1338
809549002,1338
809575001,1338
809798001,1909
809883002,1338
809883003,1338
809883005,1338
809913001,4242
809961001,8310
809961002,8310
809961003,8310
809961007,8310
809977001,1201
810005001,1201
810007002,1201
810008001,1201
810170007,2031
810207001,4091
810230004,3937
810231001,3937
810362001,1666
810383001,1909
810407001,1919
810419001,4242
810419002,4242
810508004,5878
810557001,1338
810557002,1338
810557003,1338
810557007,1338
810557010,1338
810587001,1338
810632002,1522
810671001,1515
810743003,2031
810765001,1322
810812001,1652
810838004,8310
810838009,8310
810838010,8310
810838011,8310
810838013,8310
810921001,1612
810921002,1612
810927001,3710
810950001,4345
811099001,1626
811099003,1626
811194001,1626
811198001,1626
811198002,1626
811200001,1626
811229003,1244
811235001,1626
811235002,1626
811235004,1626
811279001,1522
811398006,1344
811398007,1344
811455001,1912
811500001,8397
811500002,8397
811525001,1510
811595001,1343
811598001,1343
811600001,1343
811647001,1644
811660002,1644
811662001,1644
811683001,1201
811687001,1444
811705001,5683
811715001,2032
811715004,2032
811773001,1666
811773002,1666
811777001,4242
811777002,4242
811777004,4242
811777007,4242
811783002,4242
811783005,4242
811835001,4242
811835002,4242
811835003,4242
811835004,4242
811835005,4242
811835006,4242
811871001,1343
811887001,4242
811891001,8310
811899003,4242
811900002,1510
811907001,4242
811907003,4242
811907004,4242
811907005,4242
811907006,4242
811913001,1626
811913003,1626
811913004,1626
811921002,4242
811925001,4242
811925002,4242
811925005,4242
811925009,4242
811925011,4242
811927001,4242
811927002,4242
811927004,4242
811927007,4242
811959003,1660
812027001,1717
812122001,7616
812167002,1626
812167003,1626
812167004,1626
812207002,1772
812241008,1909
812241011,1909
812351001,1636
812363002,4242
812363005,4242
812363006,4242
812363008,4242
812364001,4242
812364010,4242
812375006,8748
812376001,3608
812464001,4242
812525001,1676
812530004,8316
812552002,7812
812608003,6541
812641001,8718
812658001,4242
812658002,4242
812683014,1322
812683015,1322
812683016,1322
812746001,4344
812818003,1948
812824001,3419
812824002,3419
812898001,6565
812898002,6565
812998001,8812
813016001,1948
813016004,1948
813406002,3209
813557002,6565
813880002,1422
813991001,1652
814003001,1909
814010001,1909
814116001,3708
814120001,4344
814216001,6557
814224003,3708
814246001,1636
814293008,1641
814300001,6541
814631004,5672
814631005,5672
814641001,1660
814641002,1660
814666001,1422
814684002,1422
814705001,1422
814719001,1647
814762001,1522
814762002,1522
814766001,1522
814805003,1909
814817001,1652
814847001,3209
814857001,5783
814881005,8716
815000001,1636
815024001,1322
815026001,1222
815046002,1313
815310001,8316
815330001,1201
815434001,8310
815434005,8310
815456001,5656
815463005,1610
815541001,7912
815549001,1747
815549002,1747
815571001,7912
815701001,1941
815738002,7930
815738003,7930
815833002,1743
815851001,1201
815902004,1722
815966001,1212
816111003,8559
816166001,1322
816166004,1322
816166008,1322
816240001,1543
816336003,1641
816353001,1641
816353002,1641
816369002,1641
816375002,1641
816423001,1745
816423002,1745
816423003,1745
816423004,1745
816423005,1745
816521001,1722
816521005,1722
816563001,1722
816563002,1722
816563003,1722
816563006,1722
816563007,1722
816586003,1640
816586010,1640
816587012,1640
816588002,1640
816588005,1640
816588006,1640
816589002,1640
816589003,1640
816589004,1640
816590001,1640
816591001,1640
816591003,1640
816591012,1640
816591013,1640
816597007,1343
816598008,1660
816612001,1338
816617002,1660
816686004,1640
816737002,1772
816746001,8397
816759001,5848
816759015,5848
816805002,1510
816814001,4920
816832001,3708
816832005,3708
816841001,1313
816841003,1313
816911001,1747
816914001,1747
816915001,1747
816933001,1747
816933002,1747
816938004,1510
816953001,1510
816953006,1510
816970001,1510
817032003,1510
817047001,1510
817067002,1510
817086001,1510
817110001,1522
817150002,1522
817150003,1522
817152001,1522
817152002,1522
817166001,1640
817181005,1310
817260002,1941
817269002,6564
817292001,6525
817353002,1322
817353003,1322
817353006,1322
817353007,1322
817361002,1322
817361006,1322
817361007,1322
817392001,1643
817392002,1643
817392003,1643
817401001,1723
817401002,1723
817401003,1723
817401004,1723
817416002,1723
817416004,1723
817417002,1723
817417005,1723
817472001,1723
817472002,1723
817472005,1723
817472008,1723
817477001,1723
817477002,1723
817477003,1723
817484004,3529
817484005,3529
817491001,1322
817491003,1322
817491006,1322
817736003,1543
817736004,1543
817736006,1543
817820002,8310
817834002,1515
817864001,1722
817953001,3409
817972001,8616
818024001,1636
818024002,1636
818024003,1636
818029001,1636
818029003,1636
818030001,1636
818031002,1636
818031003,1636
818031004,1636
818036001,1636
818036002,1636
818036003,1636
818264004,1641
818320001,3710
818378001,1201
818391001,8310
818397005,1722
818403001,8316
818410001,1543
818614001,1339
818614006,1338
818754003,1643
818754004,1643
818764001,1610
818768003,1643
818779002,1643
818792001,1643
818890001,3519
819004001,4344
819048001,3709
819082006,1909
819099001,1909
819113001,1338
819113003,1338
819113007,1338
819137001,3090
819139001,3090
819140001,3090
819143001,3090
819147001,3090
819256001,8757
819259001,1338
819404001,1626
819404003,1626
819485001,3090
819520001,1676
819520002,1676
819520003,1676
819547001,1626
819547002,1626
819717001,1652
819836001,1948
820032002,2032
820139001,3529
820308001,1338
820308002,1338
820308003,1338
820464003,1543
820483003,1676
820484001,1676
820484002,1676
820484004,1676
820484007,1676
820505003,1676
820508001,1676
820528001,4344
820541001,1640
820542002,1640
820542003,1640
820542013,1640
820549001,1747
820551001,1747
820563002,1626
820563003,1626
820563007,1626
820572002,1334
820601001,1636
820613001,1636
820613002,1636
820613004,1636
820671003,1636
820827001,1747
820827002,1747
820858001,1717
820858003,1717
820866001,4242
820866002,4242
820866008,4242
820866011,4242
820868002,1636
820873004,1626
820874001,1626
820960001,1643
820960003,1643
820988001,3209
821018003,7912
821019001,7912
821031002,1626
821057001,1444
821060001,1666
821060007,1666
821115002,1444
821115003,1444
821115005,1444
821140001,1334
821148001,1522
821148007,1522
821152001,1616
821152002,1616
821163003,1522
821163008,1522
821163009,1522
821163010,1522
821336002,1322
821336005,1322
821338001,3527
821338002,3527
821395003,1339
821395005,1339
821395014,1339
821397001,1338
821397002,1338
821397008,1338
821398001,1339
821398002,1339
821398009,1339
821513002,8316
821643001,1322
821663002,1322
821663003,1322
821673001,3090
821674001,3090
821683001,1322
821731001,1926
821746001,8310
821750001,4344
821838001,3509
821859001,1344
821911003,1244
821992001,3209
822017002,5777
822031001,6557
822031002,6557
822115001,1676
822115004,1676
822158001,1310
822171001,1310
822199001,1310
822199003,1310
822199004,1310
822199005,1310
822201002,1941
822203005,1310
822207003,1244
822213003,4321
822238001,3708
822238002,3708
822290001,9986
822311001,1338
822344001,1338
822344003,1338
822355001,3529
822361001,4345
822361002,4345
822416001,9986
822556001,1515
822556002,1515
822568001,3944
822833001,1660
822888002,8316
822895002,1414
822959001,4242
823060001,1652
823118001,4242
823118002,4242
823140001,1636
823165001,4242
823168002,4242
823168003,4242
823168004,4242
823178001,1647
823180003,1919
823277001,1909
823317001,1322
823317002,1322
823317005,1322
823324002,1773
823330001,1722
823359003,1773
823382001,1640
823420001,1710
823436001,3509
823436002,3509
823505001,4242
823505002,4242
823518001,4242
823685002,1334
823791001,1212
823791006,1212
823791013,1212
823793002,1660
823827001,4344
823941001,4344
823956001,4344
823972001,3528
823999001,1909
824016001,8748
824031001,3945
824042001,1644
824062001,1444
824079001,1636
824087002,1322
824101002,1322
824118001,4242
824143002,1244
824148001,1338
824148002,1338
824185001,1747
824192001,1322
824194003,1747
824276001,3945
824310001,1626
824352003,1745
824352006,1745
824352007,1745
824490001,1222
824490006,1222
824497001,3709
824499001,1222
824526001,1222
824526003,1222
824543001,6561
824575001,1643
824575002,1643
824628004,7616
824748001,2950
824764001,1660
824764002,1660
824764005,1660
824764007,1660
824764011,1660
824767001,1660
824774001,1322
824778004,1444
824878008,8718
824905002,1640
824905003,1640
824995001,1676
824997001,1676
824999001,1676
824999002,1676
825084001,8310
825107004,5672
825195003,1322
825195007,1322
825195008,1322
825312005,1641
825318005,8316
825533001,1773
825564001,1660
825564003,1660
825572002,3710
825577002,1660
825580001,1643
825580002,1643
825580004,1643
825585002,1643
825585007,1643
825585008,1643
825597001,3937
825600002,1660
825688002,1626
825688004,1626
825688005,1626
825700003,1722
825708001,1313
825719004,1643
825720001,1643
825720008,1643
825728001,1722
825733002,1626
825743001,1241
825771001,1339
825771004,1339
825771006,1339
825782001,1616
825782002,1616
825801001,1543
825811001,1745
825811004,1745
825927004,5672
825984001,1343
826000007,2031
826069005,1745
826150004,1643
826164004,1643
826203001,1643
826203002,1643
826205001,1643
826211001,1640
826218001,1640
826218002,1640
826224002,1640
826227001,1640
826252004,1515
826255001,1344
826492003,1626
826492004,1626
826492008,1626
826498002,1626
826498003,1626
826498004,1626
826500002,1626
826500007,1626
826505001,3708
826508001,1666
826508003,1666
826508005,1666
826508006,1666
826508007,1666
826591002,1640
826620001,1626
826646001,1676
826646002,1676
826646009,1676
826674001,1640
826776001,1722
826850001,8310
826955008,1338
827083001,8316
827219001,1722
827267006,5767
827359004,5673
827370001,1676
827370002,1676
827370003,1676
827370011,1676
827397009,5673
827411001,4242
827500003,1338
827500004,1338
827632001,1626
827635001,1222
827635002,1222
827680001,1640
827681002,1747
827682003,1640
827682004,1640
827688001,1747
827697001,1422
827698001,1422
827704004,1422
827704007,1422
827799001,1747
827799002,1747
827806001,1522
827907001,1339
827907002,1339
827968001,1676
827968002,1676
827968003,1676
827968004,1676
827968007,1676
827968021,1676
827972002,4020
828049001,1212
828049002,1212
828050001,1676
828067001,1676
828067002,1676
828114001,1626
828114002,1626
828114003,1626
828251001,1772
828268002,1666
828295006,1338
828295008,1338
828306001,8716
828353004,5828
828465001,1666
828470002,1522
828536001,1616
828652001,1636
828652002,1636
828652004,1636
828718002,4343
828771001,4345
828814001,1722
828830001,3090
828912004,1610
828922001,6565
828928001,1636
828930003,1636
828933001,1636
828934001,1636
828934002,1636
828982001,1636
828982004,1636
828991001,1322
828991003,1322
828992001,1722
829008001,1643
829017008,1322
829045005,1344
829045006,1344
829045009,1344
829078001,1322
829145003,1344
829147002,1344
829152002,1344
829200009,1640
829302001,1636
829302002,1636
829439002,1941
829618006,1338
829643001,1244
829643002,1244
829643003,1244
829643004,1244
829646009,1244
829783005,1641
829845006,1610
829846002,1641
829977001,1636
829977002,1636
829977003,1636
829991001,1334
829991002,1334
829991003,1334
829991004,1334
830016002,1626
830016003,1626
830100002,1334
830156001,4313
830185001,1444
830273002,5767
830280001,5767
830313001,1919
830322001,1919
830360001,3090
830487001,1919
830489004,1652
830667001,1522
830732001,4314
830770003,1322
830953002,1322
831063001,1652
831153001,1949
831172001,1722
831211001,1626
831211002,1626
831269001,1344
831282001,1334
831282007,1334
831369001,1722
831417002,1909
831430008,1647
831431001,1909
831460003,1343
831467001,1338
831467002,1338
831547011,1543
831610001,1616
831644003,3528
831650001,3528
831654001,1201
831684001,1201
831777001,1522
831777002,1522
831777003,1522
831777004,1522
831809001,3709
831884001,1909
831902001,1640
831918001,1222
831921001,3419
831939001,8917
832036001,1334
832036002,1334
832036003,1334
832036005,1334
832036017,1334
832051002,1338
832084002,1344
832114002,4242
832114005,4242
832278003,1640
832282001,1640
832282004,1640
832284001,4242
832284003,4242
832298002,4242
832298003,4242
832298006,4242
832307007,1222
832309005,4242
832309007,4242
832309010,4242
832311002,1222
832311003,1222
832312002,1222
832320001,4242
832330001,4242
832330002,4242
832330003,4242
832330004,4242
832331001,4242
832331002,4242
832331003,4242
832331004,4242
832359001,1636
832359002,1636
832361001,1636
832361002,1636
832361003,1636
832361006,1636
832361007,1636
832362002,1636
832362003,1636
832453001,1636
832453002,1636
832453005,1636
832453006,1636
832453007,1636
832458001,1636
832458002,1636
832465002,1636
832465006,1636
832465007,1636
832465008,1636
832473001,1636
832473003,1636
832473004,1636
832473005,1636
832475002,1636
832479003,1636
832481001,1636
832481002,1636
832481003,1636
832482001,1636
832482002,1636
832482004,1636
832505001,3710
832505002,3710
832505003,3710
832520002,1636
832616001,1717
832692001,1919
832732001,1660
832884001,1334
832913002,1919
832923001,4345
832997001,4242
832997004,4242
833021001,1201
833021004,1201
833378001,8716
833437002,3945
833482002,4242
833484002,4242
833490001,4242
833499002,4242
833499006,4242
833500001,4242
833530002,4242
833530006,4242
833534001,1201
833776001,1941
833781001,3519
833848001,3209
833931001,3090
834002001,4344
834002002,4344
834031001,1322
834036002,2032
834049001,4344
834069001,1744
834179002,4242
834217004,4242
834217009,4242
834258001,4242
834258003,4242
834270001,1744
834272001,4020
834367001,1322
834412010,8310
834426001,5961
834431002,1338
834431003,1338
834440001,1343
834442001,1626
834534004,1322
834739003,1339
834749001,1626
834884001,3519
834906001,1339
834906002,1339
834906010,1339
834967002,5252
835008001,1222
835008003,1222
835008005,1222
835044007,1641
835136001,4242
835140001,4345
835166001,4345
835225001,1666
835247001,1322
835348001,1201
835348008,1201
835390001,1515
835390003,1515
835417002,1515
835543001,1222
835549001,1676
835602002,1660
835605002,1660
835607001,1660
835607002,1660
835634002,1640
835634004,1640
835664002,1636
835675001,1334
835768001,1313
835768002,1313
835801001,1626
835851003,1515
835852003,1515
835902001,1344
836096002,1660
836142004,3708
836226001,1722
836265001,1626
836284002,1660
836286001,1344
836303001,1941
836327001,8310
836327003,8310
836389002,1313
836391002,1322
836551001,3929
836699001,1660
836699002,1660
836706001,1660
836706003,1660
836956002,4344
836959001,4344
837005010,1919
837106001,3519
837114001,1522
837141001,8316
837249009,1334
837278001,4242
837283001,1722
837285001,1722
837306001,1722
837306003,1722
837306010,1722
837368001,1222
837439004,1422
837444003,1648
837576001,3509
837694001,1636
837705001,1747
837741001,1723
837741002,1723
837743002,1201
837802001,1666
837874001,1422
837938001,1648
837939004,1941
837949002,4344
838055001,4242
838055002,4242
838055003,4242
838182001,1244
838321001,1722
838357002,4242
838644001,1212
838645001,1717
838659002,5960
838726005,1747
838729002,1543
838750001,3209
838769002,1543
838770003,1543
838787001,1322
838787002,1322
838787005,1322
838801003,1919
838809003,1344
838834003,1344
838900001,1344
838900002,1344
838900003,1344
839158002,1338
839194006,1640
839265002,1722
839306001,1647
839310001,1647
839311003,1722
839450007,1334
839496002,1636
839496003,1636
839496004,1636
839573001,3519
839672002,1322
839683002,1647
839717001,1422
839869003,1909
839891001,1909
839891002,1909
839899001,1666
839899002,1666
839904001,1919
840016002,1941
840205002,1919
840351001,1643
840360001,1640
840360003,1640
840360004,1640
840566001,1626
840567001,3710
840604001,1522
840604002,1522
840607001,1522
840607003,1522
840663001,1334
840966001,5686
841182003,1338
841182004,1338
841185001,1338
841228001,1676
841228002,1676
841228003,1676
841228004,1676
841228005,1676
841260003,1636
841260005,1636
841260007,1636
841260010,1636
841260011,1636
841260012,1636
841260013,1636
841260015,1636
841260029,1636
841375002,1616
841383002,1676
841383003,1676
841402004,1676
841434001,1676
841434002,1676
841434003,1676
841434007,1676
841434012,1676
841473002,1522
841699002,4242
841699003,4242
841793002,1515
841793003,1515
841807003,1515
841807004,1515
841922001,3709
841957001,1649
841960001,1676
841960002,1676
841960004,1676
842000003,1647
842000008,1647
842001001,1647
842004003,1647
842028001,1444
842061002,1941
842062003,1444
842062006,1444
842112005,1310
842238001,8316
842238003,8316
842286001,3944
842463002,1641
842605001,1522
842605003,1522
842605004,1522
842605006,1522
842605007,1522
842605008,1522
842605009,1522
842605011,1522
842605014,1522
842605015,1522
842606002,1522
842606003,1522
842607001,1522
842607002,1522
842607003,1522
842678001,1626
842680001,1626
842724003,1522
842727002,1522
842755001,1522
842759002,1647
842761003,5832
842952003,1626
842966001,8316
843267002,1322
843284001,1322
843284002,1322
843332001,1322
843333001,1660
843362003,1322
843363001,1909
843373001,1410
843373002,1410
843373003,1410
843465004,5686
843555001,1515
843555006,1515
843597002,4344
843621001,5833
843642003,5686
843673002,1647
843685003,1676
843685005,1676
843695001,3509
843721001,1626
843733001,3509
843752001,1941
843752003,1941
843764001,1510
843777001,1334
843777002,1334
843777005,1334
843869002,4242
843872001,4242
843872003,4242
843873001,4242
843906002,3209
844030001,4242
844059001,3948
844093001,2080
844198001,3709
844294001,4242
844294002,4242
844395001,1909
844411002,1660
844411003,1660
844503002,1710
844874001,1919
844892001,2950
844915001,1779
844915002,1779
844915003,1779
844915007,1779
844960001,5960
845032002,1660
845032003,1660
845191006,1710
845203001,5960
845204001,5960
845241001,1643
845301003,1640
845428001,1610
845436001,1660
845472001,1344
845520001,1647
845614002,1344
845699001,4242
845729001,3708
845729002,3708
845734001,1949
845790001,1747
845790002,1747
845790003,1747
845790005,1747
845790006,1747
845903001,1919
845967007,1949
845998001,3937
846025001,1515
846087001,1747
846139002,1717
846139003,1717
846181003,1336
846296001,3519
846296006,3519
846327001,4242
846327008,4242
846354001,1722
846356002,1717
846442003,1949
846753002,1334
846782001,1334
846782002,1334
846847001,1334
847212002,1343
847237002,1422
847673001,1515
847673002,1515
847967002,1641
848239003,5690
848256006,1676
848422003,1636
848681002,1743
848681003,1743
848776001,4020
848881001,1929
848988001,1313
849001001,1774
849005001,1909
849214010,5658
849215003,5658
849217001,5658
849257002,1414
849338001,8888
849341001,8888
849470001,1939
849493006,1941
849493007,1941
849523001,1652
849549003,1941
849584006,1641
849586002,1641
849586004,1641
849591004,1641
849648001,1338
849648002,1338
849711003,1338
849711004,1338
849738001,1334
849738002,1334
849738003,1334
849747002,6545
849859001,1338
849859002,1338
849859004,1338
849868001,1313
849868002,1313
849883001,8316
849886001,8316
849886002,8316
849938003,1343
850015003,1626
850176002,4242
850176003,4242
850241001,1522
850241004,1522
850241006,1522
850242001,1522
850244001,1522
850244003,1522
850249003,1522
850251002,1522
850259001,1522
850259002,1522
850259004,1522
850277001,1414
850426006,1640
850426008,1640
850520001,6545
850541001,1660
850581001,1647
850581002,1647
850587004,5963
850589001,1610
850617001,1447
850622002,1344
850728001,1343
850871001,3519
850883001,3519
850883005,3519
850917001,1515
850917005,1515
851010006,1338
851010007,1338
851010009,1338
851062002,3209
851065001,1338
851094002,8316
851110001,1722
851110002,1722
851117001,1322
851142001,1422
851317001,1410
851363001,1710
851365001,1710
851374004,8316
851400001,1414
851400006,1414
851400010,1414
851400015,1414
851450001,2032
851530002,1522
851545001,1201
851546002,1201
851546003,1201
851606001,1647
851633005,4343
851694001,3209
851720001,2032
851774002,8316
851774008,8316
851927001,7616
851936011,2032
851947002,1310
851992003,1626
851993001,1648
852031001,1610
852047001,8716
852049001,8768
852092002,1543
852162001,4091
852169001,5961
852174001,8316
852174002,8316
852219003,1640
852228002,1717
852365001,1322
852369001,1322
852370004,1322
852374001,1322
852374003,1322
852374004,1322
